id,date,est_date,time_point,year,month,season,phase,exp_year,julian,dss,site,slope,fert,treat,strip,rot_phs,comb_id,man_id,crop_id,crop,TOY,seed,seed_rate,n_added,dclass,d_from,d_to,bd,c_conc,soc,n_conc,sn,rep
,,,,1986,,,,,,,3,3,,2,12,,,,,,,,,,2,2.5,5,1.15,0.7294,2.097025,0.0522,0.150075,1
,,,,1986,,,,,,,3,3,,2,12,,,,,,,,,,3,5,10,1.65,0.6711,5.536575,0.0768,0.6336,1
,,,,1986,,,,,,,3,3,,2,12,,,,,,,,,,4,10,20,1.65,0,0,0.0669,1.10385,1
,,,,1986,,,,,,,3,1,,1,13,,,,,,,,,,1,0,2.5,1.45,0.273,0.989625,0.0188,0.06815,1
,,,,1986,,,,,,,3,1,,1,13,,,,,,,,,,2,2.5,5,1.45,0.234,0.84825,0.0128,0.0464,1
,,,,1986,,,,,,,3,1,,1,13,,,,,,,,,,3,5,10,1.66,0.234,1.9422,0.0268,0.22244,1
,,,,1986,,,,,,,3,1,,1,13,,,,,,,,,,4,10,20,1.68,0.234,3.9312,0.0185,0.3108,1
,,,,1986,,,,,,,3,2,,1,13,,,,,,,,,,1,0,2.5,1.45,0.273,0.989625,0.0308,0.11165,1
,,,,1986,,,,,,,3,2,,1,13,,,,,,,,,,2,2.5,5,1.45,0.2535,0.9189375,0.045,0.163125,1
,,,,1986,,,,,,,3,2,,1,13,,,,,,,,,,3,5,10,1.57,0.273,2.14305,0.0109,0.085565,1
,,,,1986,,,,,,,3,2,,1,13,,,,,,,,,,4,10,20,1.69,0.3705,6.26145,0.0413,0.69797,1
,,,,1986,,,,,,,3,3,,1,13,,,,,,,,,,1,0,2.5,1,0.819,2.0475,0.0558,0.1395,1
,,,,1986,,,,,,,3,3,,1,13,,,,,,,,,,2,2.5,5,1.15,0.7215,2.0743125,0.0351,0.1009125,1
,,,,1986,,,,,,,3,3,,1,13,,,,,,,,,,3,5,10,1.65,0.741,6.11325,0.0183,0.150975,1
,,,,1986,,,,,,,3,3,,1,13,,,,,,,,,,4,10,20,1.65,0.6045,9.97425,0.0553,0.91245,1
,,,,1986,,,,,,,3,1,,9,14,,,,,,,,,,1,0,2.5,1.45,0.2237,0.8109125,0.0063,0.0228375,1
,,,,1986,,,,,,,3,1,,9,14,,,,,,,,,,2,2.5,5,1.45,0.2431,0.8812375,0.0106,0.038425,1
,,,,1986,,,,,,,3,1,,9,14,,,,,,,,,,3,5,10,1.66,0.2237,1.85671,0.0141,0.11703,1
,,,,1986,,,,,,,3,1,,9,14,,,,,,,,,,4,10,20,1.68,0,0,0,0,1
,,,,1986,,,,,,,3,2,,9,14,,,,,,,,,,1,0,2.5,1.45,0.2237,0.8109125,0.0387,0.1402875,1
,,,,1986,,,,,,,3,2,,9,14,,,,,,,,,,2,2.5,5,1.45,0.2431,0.8812375,0.0408,0.1479,1
,,,,1986,,,,,,,3,2,,9,14,,,,,,,,,,3,5,10,1.57,0.282,2.2137,0.0177,0.138945,1
,,,,1986,,,,,,,3,2,,9,14,,,,,,,,,,4,10,20,1.69,0,0,0.0106,0.17914,1
,,,,1986,,,,,,,3,3,,9,14,,,,,,,,,,1,0,2.5,1,0.8656,2.164,0.076,0.19,1
,,,,1986,,,,,,,3,3,,9,14,,,,,,,,,,2,2.5,5,1.15,0.7878,2.264925,0.0528,0.1518,1
,,,,1986,,,,,,,3,3,,9,14,,,,,,,,,,3,5,10,1.65,0.71,5.8575,0.0774,0.63855,1
,,,,1986,,,,,,,3,3,,9,14,,,,,,,,,,4,10,20,1.65,0,0,0.076,1.254,1
,,,,1986,,,,,,,3,1,,11,15,,,,,,,,,,1,0,2.5,1.45,0.54,1.9575,0.0262,0.094975,1
,,,,1986,,,,,,,3,1,,11,15,,,,,,,,,,2,2.5,5,1.45,0.31,1.12375,0.0326,0.118175,1
,,,,1986,,,,,,,3,1,,11,15,,,,,,,,,,3,5,10,1.66,0.36,2.988,0.0259,0.21497,1
,,,,1986,,,,,,,3,1,,11,15,,,,,,,,,,4,10,20,1.68,0.24,4.032,0.0339,0.56952,1
,,,,1986,,,,,,,3,2,,11,15,,,,,,,,,,1,0,2.5,1.45,0.29,1.05125,0.0473,0.1714625,1
,,,,1986,,,,,,,3,2,,11,15,,,,,,,,,,2,2.5,5,1.45,0.31,1.12375,0.0381,0.1381125,1
,,,,1986,,,,,,,3,2,,11,15,,,,,,,,,,3,5,10,1.57,0.38,2.983,0.0237,0.186045,1
,,,,1986,,,,,,,3,2,,11,15,,,,,,,,,,4,10,20,1.69,0.49,8.281,0.0259,0.43771,1
,,,,1986,,,,,,,3,3,,11,15,,,,,,,,,,1,0,2.5,1,1.07,2.675,0.0505,0.12625,1
,,,,1986,,,,,,,3,3,,11,15,,,,,,,,,,2,2.5,5,1.15,1,2.875,0.0121,0.0347875,1
,,,,1986,,,,,,,3,3,,11,15,,,,,,,,,,3,5,10,1.65,0.86,7.095,0.0438,0.36135,1
,,,,1986,,,,,,,3,3,,11,15,,,,,,,,,,4,10,20,1.65,0.72,11.88,0.0822,1.3563,1
,,,,1986,,,,,,,3,1,,7,16,,,,,,,,,,1,0,2.5,1.45,0.346,1.25425,0.0322,0.116725,1
,,,,1986,,,,,,,3,1,,7,16,,,,,,,,,,2,2.5,5,1.45,0.3,1.0875,0.0262,0.094975,1
,,,,1986,,,,,,,3,1,,7,16,,,,,,,,,,3,5,10,1.66,0.415,3.4445,0.0262,0.21746,1
,,,,1986,,,,,,,3,1,,7,16,,,,,,,,,,4,10,20,1.68,0.346,5.8128,0.0202,0.33936,1
,,,,1986,,,,,,,3,2,,7,16,,,,,,,,,,1,0,2.5,1.45,0.346,1.25425,0.0352,0.1276,1
,,,,1986,,,,,,,3,2,,7,16,,,,,,,,,,2,2.5,5,1.45,0.323,1.170875,0.0418,0.151525,1
,,,,1986,,,,,,,3,2,,7,16,,,,,,,,,,3,5,10,1.57,0.415,3.25775,0.0292,0.22922,1
,,,,1986,,,,,,,3,2,,7,16,,,,,,,,,,4,10,20,1.69,0.485,8.1965,0.0202,0.34138,1
,,,,1986,,,,,,,3,3,,7,16,,,,,,,,,,1,0,2.5,1,0.923,2.3075,0.0744,0.186,1
,,,,1986,,,,,,,3,3,,7,16,,,,,,,,,,2,2.5,5,1.15,0.969,2.785875,0.0804,0.23115,1
,,,,1986,,,,,,,3,3,,7,16,,,,,,,,,,3,5,10,1.65,0.854,7.0455,0.0594,0.49005,1
,,,,1986,,,,,,,3,3,,7,16,,,,,,,,,,4,10,20,1.65,0.739,12.1935,0.0642,1.0593,1
,,,,1986,,,,,,,3,1,,2,17,,,,,,,,,,1,0,2.5,1.45,0.2419,0.8768875,0.0212,0.07685,1
,,,,1986,,,,,,,3,1,,2,17,,,,,,,,,,2,2.5,5,1.45,0.2613,0.9472125,0.0282,0.102225,1
,,,,1986,,,,,,,3,1,,2,17,,,,,,,,,,3,5,10,1.66,0.2806,2.32898,0.0177,0.14691,1
,,,,1986,,,,,,,3,1,,2,17,,,,,,,,,,4,10,20,1.68,0,0,0.0141,0.23688,1
,,,,1986,,,,,,,3,2,,2,17,,,,,,,,,,1,0,2.5,1.45,0.2806,1.017175,0.0316,0.11455,1
,,,,1986,,,,,,,3,2,,2,17,,,,,,,,,,2,2.5,5,1.45,0.2613,0.9472125,0.0387,0.1402875,1
,,,,1986,,,,,,,3,2,,2,17,,,,,,,,,,3,5,10,1.57,0.2613,2.051205,0.0232,0.18212,1
,,,,1986,,,,,,,3,2,,2,17,,,,,,,,,,4,10,20,1.69,0,0,0.0177,0.29913,1
,,,,1986,,,,,,,3,3,,2,17,,,,,,,,,,1,0,2.5,1,1.1516,2.879,0.0796,0.199,1
,,,,1986,,,,,,,3,3,,2,17,,,,,,,,,,2,2.5,5,1.15,0.8226,2.364975,0.0698,0.200675,1
,,,,1986,,,,,,,3,3,,2,17,,,,,,,,,,3,5,10,1.65,0.7258,5.98785,0.0844,0.6963,1
,,,,1986,,,,,,,3,3,,2,17,,,,,,,,,,4,10,20,1.65,0,0,0.109,1.7985,1
,,,,1986,,,,,,,3,1,,5,18,,,,,,,,,,1,0,2.5,1.45,0.3194,1.157825,0.0214,0.077575,1
,,,,1986,,,,,,,3,1,,5,18,,,,,,,,,,2,2.5,5,1.45,0.3194,1.157825,0.0327,0.1185375,1
,,,,1986,,,,,,,3,1,,5,18,,,,,,,,,,3,5,10,1.66,0.3194,2.65102,0.0316,0.26228,1
,,,,1986,,,,,,,3,1,,5,18,,,,,,,,,,4,10,20,1.68,0,0,0.0242,0.40656,1
,,,,1986,,,,,,,3,2,,5,18,,,,,,,,,,1,0,2.5,1.45,0.3,1.0875,0.0624,0.2262,1
,,,,1986,,,,,,,3,2,,5,18,,,,,,,,,,2,2.5,5,1.45,0.3,1.0875,0.0297,0.1076625,1
,,,,1986,,,,,,,3,2,,5,18,,,,,,,,,,3,5,10,1.57,0.3581,2.811085,0.0189,0.148365,1
,,,,1986,,,,,,,3,2,,5,18,,,,,,,,,,4,10,20,1.69,0,0,0.0184,0.31096,1
,,,,1986,,,,,,,3,3,,5,18,,,,,,,,,,1,0,2.5,1,0.9,2.25,0.0838,0.2095,1
,,,,1986,,,,,,,3,3,,5,18,,,,,,,,,,2,2.5,5,1.15,0.7452,2.14245,0.0555,0.1595625,1
,,,,1986,,,,,,,3,3,,5,18,,,,,,,,,,3,5,10,1.65,0.7258,5.98785,0.0838,0.69135,1
,,,,1986,,,,,,,3,3,,5,18,,,,,,,,,,4,10,20,1.65,0,0,0.059,0.9735,1
,,,,1986,,,,,,,3,1,,6,19,,,,,,,,,,1,0,2.5,1.45,0.2925,1.0603125,0.0309,0.1120125,1
,,,,1986,,,,,,,3,1,,6,19,,,,,,,,,,2,2.5,5,1.45,0.273,0.989625,0.0263,0.0953375,1
,,,,1986,,,,,,,3,1,,6,19,,,,,,,,,,3,5,10,1.66,0.312,2.5896,0.0323,0.26809,1
,,,,1986,,,,,,,3,1,,6,19,,,,,,,,,,4,10,20,1.68,0.2925,4.914,0.0325,0.546,1
,,,,1986,,,,,,,3,2,,6,19,,,,,,,,,,1,0,2.5,1.45,0.2925,1.0603125,0.0409,0.1482625,1
,,,,1986,,,,,,,3,2,,6,19,,,,,,,,,,2,2.5,5,1.45,0.312,1.131,0.0153,0.0554625,1
,,,,1986,,,,,,,3,2,,6,19,,,,,,,,,,3,5,10,1.57,0.3315,2.602275,0.0323,0.253555,1
,,,,1986,,,,,,,3,2,,6,19,,,,,,,,,,4,10,20,1.69,0.4485,7.57965,0.0515,0.87035,1
,,,,1986,,,,,,,3,3,,6,19,,,,,,,,,,1,0,2.5,1,0.8385,2.09625,0.0309,0.07725,1
,,,,1986,,,,,,,3,3,,6,19,,,,,,,,,,2,2.5,5,1.15,0.7995,2.2985625,0.0577,0.1658875,1
,,,,1986,,,,,,,3,3,,6,19,,,,,,,,,,3,5,10,1.65,0.663,5.46975,0.0645,0.532125,1
,,,,1986,,,,,,,3,3,,6,19,,,,,,,,,,4,10,20,1.65,0.6045,9.97425,0.0125,0.20625,1
,,,,1986,,,,,,,3,1,,8,20,,,,,,,,,,1,0,2.5,1.45,0.415,1.504375,0.0382,0.138475,1
,,,,1986,,,,,,,3,1,,8,20,,,,,,,,,,2,2.5,5,1.45,0.323,1.170875,0.0371,0.1344875,1
,,,,1986,,,,,,,3,1,,8,20,,,,,,,,,,3,5,10,1.66,0.346,2.8718,0.0322,0.26726,1
,,,,1986,,,,,,,3,1,,8,20,,,,,,,,,,4,10,20,1.68,0,0,0.0262,0.44016,1
,,,,1986,,,,,,,3,2,,8,20,,,,,,,,,,1,0,2.5,1.45,0.392,1.421,0.0382,0.138475,1
,,,,1986,,,,,,,3,2,,8,20,,,,,,,,,,2,2.5,5,1.45,0.369,1.337625,0.0444,0.16095,1
,,,,1986,,,,,,,3,2,,8,20,,,,,,,,,,3,5,10,1.57,0.462,3.6267,0.0304,0.23864,1
,,,,1986,,,,,,,3,2,,8,20,,,,,,,,,,4,10,20,1.69,0,0,0.0322,0.54418,1
,,,,1986,,,,,,,3,3,,8,20,,,,,,,,,,1,0,2.5,1,0.991,2.4775,0.0624,0.156,1
,,,,1986,,,,,,,3,3,,8,20,,,,,,,,,,2,2.5,5,1.15,0.854,2.45525,0.0424,0.1219,1
,,,,1986,,,,,,,3,3,,8,20,,,,,,,,,,3,5,10,1.65,0.785,6.47625,0.0744,0.6138,1
,,,,1986,,,,,,,3,3,,8,20,,,,,,,,,,4,10,20,1.65,0,0,0.0684,1.1286,1
,,,,1986,,,,,,,3,1,,3,21,,,,,,,,,,1,0,2.5,1.45,0.234,0.84825,0.025,0.090625,1
,,,,1986,,,,,,,3,1,,3,21,,,,,,,,,,2,2.5,5,1.45,0.234,0.84825,0.0175,0.0634375,1
,,,,1986,,,,,,,3,1,,3,21,,,,,,,,,,3,5,10,1.66,0.2535,2.10405,0.0392,0.32536,1
,,,,1986,,,,,,,3,1,,3,21,,,,,,,,,,4,10,20,1.68,0.273,4.5864,0.0323,0.54264,1
,,,,1986,,,,,,,3,2,,3,21,,,,,,,,,,1,0,2.5,1.45,0.351,1.272375,0.0383,0.1388375,1
,,,,1986,,,,,,,3,2,,3,21,,,,,,,,,,2,2.5,5,1.45,0.2925,1.0603125,0.0246,0.089175,1
,,,,1986,,,,,,,3,2,,3,21,,,,,,,,,,3,5,10,1.57,0.39,3.0615,0.008,0.0628,1
,,,,1986,,,,,,,3,2,,3,21,,,,,,,,,,4,10,20,1.69,0.3705,6.26145,0.0429,0.72501,1
,,,,1986,,,,,,,3,3,,3,21,,,,,,,,,,1,0,2.5,1,0.7605,1.90125,0.0506,0.1265,1
,,,,1986,,,,,,,3,3,,3,21,,,,,,,,,,2,2.5,5,1.15,0.7605,2.1864375,0.0296,0.0851,1
,,,,1986,,,,,,,3,3,,3,21,,,,,,,,,,3,5,10,1.65,0.663,5.46975,0.0161,0.132825,1
,,,,1986,,,,,,,3,3,,3,21,,,,,,,,,,4,10,20,1.65,0.5655,9.33075,0.0531,0.87615,1
,,,,1986,,,,,,,3,1,,4,23,,,,,,,,,,1,0,2.5,1.45,0.3,1.0875,0.0182,0.065975,1
,,,,1986,,,,,,,3,1,,4,23,,,,,,,,,,2,2.5,5,1.45,0.277,1.004125,0.0324,0.11745,1
,,,,1986,,,,,,,3,1,,4,23,,,,,,,,,,3,5,10,1.66,0.231,1.9173,0.0189,0.15687,1
,,,,1986,,,,,,,3,1,,4,23,,,,,,,,,,4,10,20,1.68,0,0,0.0194,0.32592,1
,,,,1986,,,,,,,3,2,,4,23,,,,,,,,,,1,0,2.5,1.45,0.439,1.591375,0.0396,0.14355,1
,,,,1986,,,,,,,3,2,,4,23,,,,,,,,,,2,2.5,5,1.45,0.369,1.337625,0.0228,0.08265,1
,,,,1986,,,,,,,3,2,,4,23,,,,,,,,,,3,5,10,1.57,0.415,3.25775,0.0294,0.23079,1
,,,,1986,,,,,,,3,2,,4,23,,,,,,,,,,4,10,20,1.69,0,0,0.0272,0.45968,1
,,,,1986,,,,,,,3,3,,4,23,,,,,,,,,,1,0,2.5,1,0.969,2.4225,0.0612,0.153,1
,,,,1986,,,,,,,3,3,,4,23,,,,,,,,,,2,2.5,5,1.15,0.785,2.256875,0.0501,0.1440375,1
,,,,1986,,,,,,,3,3,,4,23,,,,,,,,,,3,5,10,1.65,0.76,6.27,0.0604,0.4983,1
,,,,1986,,,,,,,3,3,,4,23,,,,,,,,,,4,10,20,1.65,0,0,0.0513,0.84645,1
,,,,1986,,,,,,,3,1,,10,24,,,,,,,,,,1,0,2.5,1.45,0.277,1.004125,0.0057,0.0206625,1
,,,,1986,,,,,,,3,1,,10,24,,,,,,,,,,2,2.5,5,1.45,0.3,1.0875,0.0134,0.048575,1
,,,,1986,,,,,,,3,1,,10,24,,,,,,,,,,3,5,10,1.66,0.321,2.6643,0.0147,0.12201,1
,,,,1986,,,,,,,3,1,,10,24,,,,,,,,,,4,10,20,1.68,0.415,6.972,0.0136,0.22848,1
,,,,1986,,,,,,,3,2,,10,24,,,,,,,,,,1,0,2.5,1.45,0.392,1.421,0.0103,0.0373375,1
,,,,1986,,,,,,,3,2,,10,24,,,,,,,,,,2,2.5,5,1.45,0.369,1.337625,0.0084,0.03045,1
,,,,1986,,,,,,,3,2,,10,24,,,,,,,,,,3,5,10,1.57,0.415,3.25775,0.0309,0.242565,1
,,,,1986,,,,,,,3,2,,10,24,,,,,,,,,,4,10,20,1.69,0.485,8.1965,0.0124,0.20956,1
,,,,1986,,,,,,,3,3,,10,24,,,,,,,,,,1,0,2.5,1,0.946,2.365,0.0321,0.08025,1
,,,,1986,,,,,,,3,3,,10,24,,,,,,,,,,2,2.5,5,1.15,0.849,2.440875,0.0393,0.1129875,1
,,,,1986,,,,,,,3,3,,10,24,,,,,,,,,,3,5,10,1.65,0.831,6.85575,0.046,0.3795,1
,,,,1986,,,,,,,3,3,,10,24,,,,,,,,,,4,10,20,1.65,0.646,10.659,0.046,0.759,1
,,,,1997,,,,,,,1,1,,1,1,,,,,,,,,,1,0,2.5,1.45,0.764,2.7695,0.072,0.261,1
,,,,1997,,,,,,,1,1,,1,1,,,,,,,,,,2,2.5,5,1.46,0.734,2.6791,0.074,0.2701,1
,,,,1997,,,,,,,1,1,,1,1,,,,,,,,,,3,5,10,1.53,0.661518987,5.060620249,0.076,0.5814,1
,,,,1997,,,,,,,1,1,,1,1,,,,,,,,,,4,10,20,1.41,0.78,10.99799999,0.095,1.3395,1
,,,,1997,,,,,,,1,2,,1,1,,,,,,,,,,1,0,2.5,1.34,1.256,4.2076,0.104,0.3484,1
,,,,1997,,,,,,,1,2,,1,1,,,,,,,,,,2,2.5,5,1.34,1.017,3.40695,0.098,0.3283,1
,,,,1997,,,,,,,1,2,,1,1,,,,,,,,,,3,5,10,1.36,0.843,5.7324,0.075,0.51,1
,,,,1997,,,,,,,1,2,,1,1,,,,,,,,,,4,10,20,1.34,0.78,10.45199999,0.079,1.0586,1
,,,,1997,,,,,,,1,3,,1,1,,,,,,,,,,1,0,2.5,1.24,0.78,2.417999999,0.074,0.2294,1
,,,,1997,,,,,,,1,3,,1,1,,,,,,,,,,2,2.5,5,1.3,0.602278481,1.957405062,0.068,0.221,1
,,,,1997,,,,,,,1,3,,1,1,,,,,,,,,,3,5,10,1.32,0.641772151,4.235696199,0.058,0.3828,1
,,,,1997,,,,,,,1,3,,1,1,,,,,,,,,,4,10,20,1.47,0.602278481,8.853493664,0.065,0.9555,1
,,,,1997,,,,,,,1,1,,7,2,,,,,,,,,,1,0,2.5,1.45,0.882,3.19725,0.071,0.257375,1
,,,,1997,,,,,,,1,1,,7,2,,,,,,,,,,2,2.5,5,1.46,0.902,3.2923,0.086,0.3139,1
,,,,1997,,,,,,,1,1,,7,2,,,,,,,,,,3,5,10,1.53,0.662,5.0643,0.065,0.49725,1
,,,,1997,,,,,,,1,1,,7,2,,,,,,,,,,4,10,20,1.41,0.727,10.2507,0.077,1.0857,1
,,,,1997,,,,,,,1,2,,7,2,,,,,,,,,,1,0,2.5,1.34,0.958,3.2093,0.081,0.27135,1
,,,,1997,,,,,,,1,2,,7,2,,,,,,,,,,2,2.5,5,1.34,0.959,3.21265,0.077,0.25795,1
,,,,1997,,,,,,,1,2,,7,2,,,,,,,,,,3,5,10,1.36,0.9,6.12,0.074,0.5032,1
,,,,1997,,,,,,,1,2,,7,2,,,,,,,,,,4,10,20,1.34,0.88,11.792,0.094,1.2596,1
,,,,1997,,,,,,,1,3,,7,2,,,,,,,,,,1,0,2.5,1.24,1.222,3.7882,0.11,0.341,1
,,,,1997,,,,,,,1,3,,7,2,,,,,,,,,,2,2.5,5,1.3,1.028,3.341,0.087,0.28275,1
,,,,1997,,,,,,,1,3,,7,2,,,,,,,,,,3,5,10,1.32,0.925,6.105,0.079,0.5214,1
,,,,1997,,,,,,,1,3,,7,2,,,,,,,,,,4,10,20,1.47,0.76,11.172,0.069,1.0143,1
,,,,1997,,,,,,,1,1,,2,3,,,,,,,,,,1,0,2.5,1.45,1.08,3.915,0.083,0.300875,1
,,,,1997,,,,,,,1,1,,2,3,,,,,,,,,,2,2.5,5,1.46,0.816,2.9784,0.085,0.31025,1
,,,,1997,,,,,,,1,1,,2,3,,,,,,,,,,3,5,10,1.53,0.653,4.99545,0.076,0.5814,1
,,,,1997,,,,,,,1,1,,2,3,,,,,,,,,,4,10,20,1.41,0.665,9.3765,0.087,1.2267,1
,,,,1997,,,,,,,1,2,,2,3,,,,,,,,,,1,0,2.5,1.34,0.94,3.149,0.081,0.27135,1
,,,,1997,,,,,,,1,2,,2,3,,,,,,,,,,2,2.5,5,1.34,0.879,2.94465,0.09,0.3015,1
,,,,1997,,,,,,,1,2,,2,3,,,,,,,,,,3,5,10,1.36,0.82,5.576,0.079,0.5372,1
,,,,1997,,,,,,,1,2,,2,3,,,,,,,,,,4,10,20,1.34,0.84,11.256,0.091,1.2194,1
,,,,1997,,,,,,,1,3,,2,3,,,,,,,,,,1,0,2.5,1.24,1.359,4.2129,0.121,0.3751,1
,,,,1997,,,,,,,1,3,,2,3,,,,,,,,,,2,2.5,5,1.3,1.067,3.46775,0.114,0.3705,1
,,,,1997,,,,,,,1,3,,2,3,,,,,,,,,,3,5,10,1.32,0.983,6.4878,0.103,0.6798,1
,,,,1997,,,,,,,1,3,,2,3,,,,,,,,,,4,10,20,1.47,0.783,11.5101,0.089,1.3083,1
,,,,1997,,,,,,,1,1,,5,4,,,,,,,,,,1,0,2.5,1.45,1.182,4.28475,0.129,0.467625,1
,,,,1997,,,,,,,1,1,,5,4,,,,,,,,,,2,2.5,5,1.46,0.837,3.05505,0.084,0.3066,1
,,,,1997,,,,,,,1,1,,5,4,,,,,,,,,,3,5,10,1.53,0.654,5.0031,0.071,0.54315,1
,,,,1997,,,,,,,1,1,,5,4,,,,,,,,,,4,10,20,1.41,0.661518987,9.327417715,0.078,1.0998,1
,,,,1997,,,,,,,1,2,,5,4,,,,,,,,,,1,0,2.5,1.34,0.997215189,3.340670885,0.091,0.30485,1
,,,,1997,,,,,,,1,2,,5,4,,,,,,,,,,2,2.5,5,1.34,0.720759493,2.414544302,0.083,0.27805,1
,,,,1997,,,,,,,1,2,,5,4,,,,,,,,,,3,5,10,1.36,0.701012658,4.766886073,0.087,0.5916,1
,,,,1997,,,,,,,1,2,,5,4,,,,,,,,,,4,10,20,1.34,0.681265822,9.128962019,0.079,1.0586,1
,,,,1997,,,,,,,1,3,,5,4,,,,,,,,,,1,0,2.5,1.24,1.548,4.7988,0.129,0.3999,1
,,,,1997,,,,,,,1,3,,5,4,,,,,,,,,,2,2.5,5,1.3,1.115696202,3.626012657,0.104,0.338,1
,,,,1997,,,,,,,1,3,,5,4,,,,,,,,,,3,5,10,1.32,0.898481012,5.929974681,0.093,0.6138,1
,,,,1997,,,,,,,1,3,,5,4,,,,,,,,,,4,10,20,1.47,0.701012658,10.30488607,0.076,1.1172,1
,,,,1997,,,,,,,1,1,,8,5,,,,,,,,,,1,0,2.5,1.45,0.971,3.519875,0.123,0.445875,1
,,,,1997,,,,,,,1,1,,8,5,,,,,,,,,,2,2.5,5,1.46,0.755,2.75575,0.086,0.3139,1
,,,,1997,,,,,,,1,1,,8,5,,,,,,,,,,3,5,10,1.53,0.622025316,4.758493667,0.071,0.54315,1
,,,,1997,,,,,,,1,1,,8,5,,,,,,,,,,4,10,20,1.41,0.622025316,8.770556955,0.079,1.1139,1
,,,,1997,,,,,,,1,2,,8,5,,,,,,,,,,1,0,2.5,1.34,0.760253164,2.5468481,0.081,0.27135,1
,,,,1997,,,,,,,1,2,,8,5,,,,,,,,,,2,2.5,5,1.34,0.661518987,2.216088606,0.077,0.25795,1
,,,,1997,,,,,,,1,2,,8,5,,,,,,,,,,3,5,10,1.36,0.641772151,4.36405063,0.081,0.5508,1
,,,,1997,,,,,,,1,2,,8,5,,,,,,,,,,4,10,20,1.34,0.641772151,8.599746829,0.076,1.0184,1
,,,,1997,,,,,,,1,3,,8,5,,,,,,,,,,1,0,2.5,1.24,1.545,4.7895,0.139,0.4309,1
,,,,1997,,,,,,,1,3,,8,5,,,,,,,,,,2,2.5,5,1.3,1.125,3.65625,0.108,0.351,1
,,,,1997,,,,,,,1,3,,8,5,,,,,,,,,,3,5,10,1.32,0.918227848,6.060303795,0.092,0.6072,1
,,,,1997,,,,,,,1,3,,8,5,,,,,,,,,,4,10,20,1.47,0.740506329,10.88544303,0.081,1.1907,1
,,,,1997,,,,,,,1,1,,4,6,,,,,,,,,,1,0,2.5,1.45,0.995,3.606875,0.085,0.308125,1
,,,,1997,,,,,,,1,1,,4,6,,,,,,,,,,2,2.5,5,1.46,0.803,2.93095,0.075,0.27375,1
,,,,1997,,,,,,,1,1,,4,6,,,,,,,,,,3,5,10,1.53,0.66,5.049,0.063,0.48195,1
,,,,1997,,,,,,,1,1,,4,6,,,,,,,,,,4,10,20,1.41,0.84,11.844,0.088,1.2408,1
,,,,1997,,,,,,,1,2,,4,6,,,,,,,,,,1,0,2.5,1.34,0.82,2.747,0.065,0.21775,1
,,,,1997,,,,,,,1,2,,4,6,,,,,,,,,,2,2.5,5,1.34,0.8,2.68,0.079,0.26465,1
,,,,1997,,,,,,,1,2,,4,6,,,,,,,,,,3,5,10,1.36,0.8,5.44,0.089,0.6052,1
,,,,1997,,,,,,,1,2,,4,6,,,,,,,,,,4,10,20,1.34,0.8,10.72,0.076,1.0184,1
,,,,1997,,,,,,,1,3,,4,6,,,,,,,,,,1,0,2.5,1.24,1.76,5.456,0.146,0.4526,1
,,,,1997,,,,,,,1,3,,4,6,,,,,,,,,,2,2.5,5,1.3,1.28,4.16,0.121,0.39325,1
,,,,1997,,,,,,,1,3,,4,6,,,,,,,,,,3,5,10,1.32,1.051,6.9366,0.099,0.6534,1
,,,,1997,,,,,,,1,3,,4,6,,,,,,,,,,4,10,20,1.47,0.827,12.1569,0.081,1.1907,1
,,,,1997,,,,,,,1,1,,10,7,,,,,,,,,,1,0,2.5,1.45,1.258,4.56025,0.106,0.38425,1
,,,,1997,,,,,,,1,1,,10,7,,,,,,,,,,2,2.5,5,1.46,0.878734177,3.207379745,0.09,0.3285,1
,,,,1997,,,,,,,1,1,,10,7,,,,,,,,,,3,5,10,1.53,0.740506329,5.664873414,0.077,0.58905,1
,,,,1997,,,,,,,1,1,,10,7,,,,,,,,,,4,10,20,1.41,0.681265822,9.605848094,0.088,1.2408,1
,,,,1997,,,,,,,1,2,,10,7,,,,,,,,,,1,0,2.5,1.34,1.313164557,4.399101265,0.102,0.3417,1
,,,,1997,,,,,,,1,2,,10,7,,,,,,,,,,2,2.5,5,1.34,0.81949367,2.745303796,0.101,0.33835,1
,,,,1997,,,,,,,1,2,,10,7,,,,,,,,,,3,5,10,1.36,0.760253164,5.169721516,0.089,0.6052,1
,,,,1997,,,,,,,1,2,,10,7,,,,,,,,,,4,10,20,1.34,0.720759493,9.658177209,0.088,1.1792,1
,,,,1997,,,,,,,1,3,,10,7,,,,,,,,,,1,0,2.5,1.24,2.495,7.7345,0.197,0.6107,1
,,,,1997,,,,,,,1,3,,10,7,,,,,,,,,,2,2.5,5,1.3,1.42,4.615,0.121,0.39325,1
,,,,1997,,,,,,,1,3,,10,7,,,,,,,,,,3,5,10,1.32,0.998,6.5868,0.088,0.5808,1
,,,,1997,,,,,,,1,3,,10,7,,,,,,,,,,4,10,20,1.47,0.78,11.46599999,0.08,1.176,1
,,,,1997,,,,,,,1,1,,11,8,,,,,,,,,,1,0,2.5,1.45,1.116,4.0455,0.093,0.337125,1
,,,,1997,,,,,,,1,1,,11,8,,,,,,,,,,2,2.5,5,1.46,0.853,3.11345,0.07,0.2555,1
